조사일	수온(℃)	pH	DO(㎎/L)	투명도	탁도	Chl-a (㎎/㎥)	유해남조류 세포수 (cells/㎖)	유해남조류 우점종 및 세포수(속별)	유해남조류 우점종 및 세포수(속별).1	유해남조류 우점종 및 세포수(속별).2	유해남조류 우점종 및 세포수(속별).3	냄새물질 (ng/L)	냄새물질 (ng/L).1	조류독소(㎍/L)	조류독소(㎍/L).1	조류독소(㎍/L).2	조류독소(㎍/L).3	조류독소(㎍/L).4	조류독소(㎍/L).5	평균기온(°C)	일강수량(mm)	합계 일조시간(hr)	합계 일사량(MJ/m2)	과거_수온(℃)	과거_남조류(cells/㎖)	채수위치_문의	채수위치_추동	채수위치_회남
2017-09-29	22.2	8.1	7.6	2.9	1.8	8.3	506	180	0	326	0	0	0.151898734	0	0.7	0	0	0	0	15.8	0	10.5	19.62	24.7	1618	TRUE	FALSE	FALSE
2017-10-10	23.5	8.4	10.3	2	2.6	15.9	604	280	0	286	38	0	0.208860759	0	0.7	0	0	0	0	22.3	0	5	12.58	22.2	506	TRUE	FALSE	FALSE
2017-10-16	22	7.2	7	2.6	2.3	18.5	392	260	0	132	0	0	0.265822785	0	0.7	0	0	0	0	16	0	4.4	11.15	23.5	604	TRUE	FALSE	FALSE
2017-10-23	21	8.3	7.4	2.8	2.1	9	1768	1220	0	522	26	0	0.32278481	0	0.7	0	0	0	0	13	0	9.8	16.83	22	392	TRUE	FALSE	FALSE
2017-10-30	19.8	7.5	7.1	4.2	1.7	6.3	660	88	0	522	50	0	0.379746835	0	0.7	0	0	0	0	7	0	9.9	16.92	21	1768	TRUE	FALSE	FALSE
2017-11-06	18.7	7.8	7.8	4	1.7	7.6	496	200	0	150	146	0	0.474683544	0	0.7	0	0	0	0	9.2	0	9.2	14.46	19.8	660	TRUE	FALSE	FALSE
2017-11-13	17.4	7.8	8.4	3.8	1.3	7.6	434	380	0	28	26	0	0.53164557	0	0.7	0	0	0	0	7.3	0	1.5	6.49	18.7	496	TRUE	FALSE	FALSE
2017-11-20	15.3	7.8	8.6	2.9	1.5	7.1	488	440	0	0	48	0	0.550632911	0	0.7	0	0	0	0	3.7	0	7.7	11.92	17.4	434	TRUE	FALSE	FALSE
2017-11-27	13.9	7.6	9	3.4	2.1	5	34	34	0	0	0	0	0.607594937	0	0.7	0	0	0	0	3.1	0	8.3	11.09	15.3	488	TRUE	FALSE	FALSE
2017-12-04	12.6	7.9	9.2	3.8	1.7	3.8	0	0	0	0	0	0	0.664556962	0	0.7	0	0	0	0	2.3	0	7.4	11.67	13.9	34	TRUE	FALSE	FALSE
2017-12-11	10.9	7.7	9.4	3.2	1.7	4	0	0	0	0	0	0	0.759493671	0	0.7	0	0	0	0	-4.2	0.6	2.4	6.19	12.6	0	TRUE	FALSE	FALSE
2017-12-18	9.1	7.7	9.8	3	1.5	5.1	0	0	0	0	0	0	0.797468354	0	0.7	0	0	0	0	1	0	7	9.51	10.9	0	TRUE	FALSE	FALSE
2017-12-26	8.4	7.7	10.5	3.4	1.6	5.6	0	0	0	0	0	0	0.85443038	0	0.7	0	0	0	0	-1.1	0.3	5.5	4.31	9.1	0	TRUE	FALSE	FALSE
2018-01-02	7.5	7.7	10.5	3.1	2.7	5.7	0	0	0	0	0	0	0.930379747	0	0.7	0	0	0	0	-1	0	0.3	2.33	8.4	0	TRUE	FALSE	FALSE
2018-01-08	6.8	7.5	10.9	3.7	1.7	4.6	0	0	0	0	0	0	0.949367089	0	0.7	0	0	0	0	1.5	3.6	0	1.05	7.5	0	TRUE	FALSE	FALSE
2018-01-15	6.2	7.6	11.9	3.4	1.9	4.1	0	0	0	0	0	0	1.044303797	0	0.7	0	0	0	0	5.5	0	7.5	6.4	6.8	0	TRUE	FALSE	FALSE
2018-01-22	6	7.2	9.3	3.7	1.7	9.8	0	0	0	0	0	0	1.063291139	0	0.7	0	0	0	0	3	0.8	1.2	6.34	6.2	0	TRUE	FALSE	FALSE
2018-01-29	5.125	7.525	11.65	5.325	1.25	3.675	0	0	0	0	0	0	1.120253165	0	0.7	0	0	0	0	-6.8	0	9.2	8.42	6	0	TRUE	FALSE	FALSE
2018-02-05	3.4	7.1	12.3	4.3	1.5	3.3	0	0	0	0	0	0	1.215189873	0	0.7	0	0	0	0	-8.1	0	9.1	8.58	5.125	0	TRUE	FALSE	FALSE
2018-02-12	3.73	7.28	12.54	4.36	1.65	3.63	0	0	0	0	0	0	1.272151899	0	0.7	0	0	0	0	-4.8	1.4	4.7	6.75	3.4	0	TRUE	FALSE	FALSE
2018-02-19	3.84	7.34	12.62	4.38	1.7	3.74	0	0	0	0	0	0	1.291139241	0	0.7	0	0	0	0	2.5	0	8.4	8.54	3.73	0	TRUE	FALSE	FALSE
2018-02-26	4.28	7.58	12.94	4.46	1.9	4.18	0	0	0	0	0	0	1.367088608	0	0.7	0	0	0	0	4	0	10.5	12.46	3.84	0	TRUE	FALSE	FALSE
2018-03-05	5.1	7.6	12.7	4.1	2.5	3.4	0	0	0	0	0	0	1.424050633	0	0.7	0	0	0	0	6.6	18.6	0	4.88	4.28	0	TRUE	FALSE	FALSE
2018-03-12	5.7	7.8	13	3.6	1.4	3.9	0	0	0	0	0	0	1.5	0	0.7	0	0	0	0	8.6	0	10.3	20.14	5.1	0	TRUE	FALSE	FALSE
2018-03-19	6.3	8.3	12.6	3.9	2.2	2.5	0	0	0	0	0	0	1.518987342	0	0.7	0	0	0	0	8.3	22	0	2.91	5.7	0	TRUE	FALSE	FALSE
2018-03-26	7.3	7.4	12.5	4.2	1.8	2.3	0	0	0	0	0	0	1.613924051	0	0.7	0	0	0	0	12.4	0	10.5	23.01	6.3	0	TRUE	FALSE	FALSE
2018-04-02	8.8	7.7	12.6	2.6	2.3	2.8	0	0	0	0	0	0	1.670886076	0	0.7	0	0	0	0	18.3	0	10.3	14.24	7.3	0	TRUE	FALSE	FALSE
2018-04-09	9.2	7.9	12.1	2.7	2.2	2.9	0	0	0	0	0	0	1.727848101	0	0.7	0	0	0	0	11.9	0	10.9	25.58	8.8	0	TRUE	FALSE	FALSE
2018-04-16	9.7	8.1	12.3	3	2.5	2.5	0	0	0	0	0	0	1.784810127	0	0.7	0	0	0	0	11.6	0	10.9	26.77	9.2	0	TRUE	FALSE	FALSE
2018-04-23	11.9	7.4	11.2	2.4	2.7	4.6	0	0	0	0	0	0	1.803797468	0	0.7	0	0	0	0	11.4	38.9	0	1.07	9.7	0	TRUE	FALSE	FALSE
2018-04-30	12.7	7.7	10.6	4.5	2.2	3.2	0	0	0	0	0	0	1.898734177	0	0.7	0	0	0	0	20.3	0	9.9	16.7	11.9	0	TRUE	FALSE	FALSE
2018-05-08	13.6	8.1	10.4	3.1	2.4	5.5	0	0	0	0	0	0	1.917721519	0	0.7	0	0	0	0	16.5	0	7.1	23.37	12.7	0	TRUE	FALSE	FALSE
2018-05-14	15.2	8.1	10.6	3.2	1.5	4.2	0	0	0	0	0	0	1.974683544	0	0.7	0	0	0	0	19.6	0	8.7	25.33	13.6	0	TRUE	FALSE	FALSE
2018-05-21	16.1	8.3	11.4	3.4	1.8	11.8	68	0	0	0	68	0	2.03164557	0	0.7	0	0	0	0	17.5	0	10	27.26	15.2	0	TRUE	FALSE	FALSE
2018-05-28	17.7	8.6	12.4	2.4	1.8	16.8	164	0	164	0	0	0	2.126582278	0	0.7	0	0	0	0	23	0	10.9	29.34	16.1	68	TRUE	FALSE	FALSE
2018-06-04	19	8.7	13.1	2.7	2	16.5	0	0	0	0	0	0	2.164556962	0	0.7	0	0	0	0	23.5	0	7.8	24.41	17.7	164	TRUE	FALSE	FALSE
2018-06-11	21.6	9	12.1	2.8	2.1	19.7	96	0	96	0	0	0	2.221518987	0	0.7	0	0	0	0	20.4	0	1.1	13.74	19	0	TRUE	FALSE	FALSE
2018-06-18	20.8	8.8	11.1	2.8	1.9	17.4	76	0	76	0	0	0	2.297468354	0	0.7	0	0	0	0	25.7	0	10.3	26.28	21.6	96	TRUE	FALSE	FALSE
2018-06-25	22.7	9	11.6	3.1	2.2	11.2	0	0	0	0	0	0	2.316455696	0	0.7	0	0	0	0	26.6	0	5.8	19.9	20.8	76	TRUE	FALSE	FALSE
2018-07-02	23.7	8.9	12.1	2.2	11	9.6	840	840	0	0	0	0	2.392405063	0	0.7	0	0	0	0	22.8	43.9	0.2	5.7	22.7	0	TRUE	FALSE	FALSE
2018-07-09	24.2	8.8	9.5	1.8	3.1	8.6	832	800	32	0	0	0	2.430379747	0	0.7	0	0	0	0	20.5	35.5	0	3.94	23.7	840	TRUE	FALSE	FALSE
2018-07-16	26.7	8	9.8	1.5	3.4	8	866	660	152	0	54	0	2.506329114	0	0.7	0	0	0	0	29.7	0	11.5	26.1	24.2	832	TRUE	FALSE	FALSE
2018-07-23	26.1	8.5	7.3	2.5	2.7	8.1	840	840	0	0	0	0	2.582278481	0	0.7	0	0	0	0	30.8	0	10.3	24.03	26.7	866	TRUE	FALSE	FALSE
2018-07-30	25.8	8.6	7.8	1.5	4.3	9.5	5874	4840	0	880	154	0	2.639240506	0	0.7	0	0	0	0	30.5	0	10.2	23.95	26.1	840	TRUE	FALSE	FALSE
2018-08-06	27	9.1	9.8	1.2	6.8	14	8036	7040	0	864	132	0	2.696202532	0	0.7	0	0	0	0	30.8	0	7.1	20.51	25.8	5874	TRUE	FALSE	FALSE
2018-08-13	27.3	9.1	7	1.8	4.4	12.5	2076	700	0	1188	188	0	2.715189873	0	0.7	0	0	0	0	31.2	0	9.1	21.87	27	8036	TRUE	FALSE	FALSE
2018-08-20	27.3	9.2	7	1.5	5	11.9	7836	5960	206	1500	170	0	2.810126582	0	0.7	0	0	0	0	29.4	0	7.7	20.17	27.3	2076	TRUE	FALSE	FALSE
2018-08-27	26.7	9.5	7.3	1.7	4.6	12.9	7060	4220	0	0	2840	0	2.867088608	0	0.7	0	0	0	0	23.6	53	0	4	27.3	7836	TRUE	FALSE	FALSE
2018-09-03	25	8.7	4.1	2.1	2.7	7.1	844	780	0	0	64	0	2.886075949	0	0.7	0	0	0	0	24.4	89.8	1.6	10.93	26.7	7060	TRUE	FALSE	FALSE
2018-09-10	24	8.4	4.2	2.1	4.7	4.6	4848	2500	0	2220	128	0	2.981012658	0	0.7	0	0	0	0	22.1	0	11.2	21.6	25	844	TRUE	FALSE	FALSE
2018-09-17	23.6	7.8	4.7	2.5	3.8	4.9	4140	2580	0	1560	0	0	2	0.033333333	0.7	0	0	0	0	22.7	0	9.6	21.01	24	4848	TRUE	FALSE	FALSE
2018-09-27	23.1	7	5.4	2.1	3.4	8.2	2640	2640	0	0	0	0	0.996865204	0.200626959	0.7	0	0	0	0	18.6	0	11.4	22.29	23.6	4140	TRUE	FALSE	FALSE
2018-10-01	22.6	7.2	6.6	2.7	3.4	8.6	640	640	0	0	0	0	0.987460815	0.202507837	0.7	0	0	0	0	15.5	1.7	5.1	14.3	23.1	2640	TRUE	FALSE	FALSE
2018-10-08	21.9	7.1	6.7	2.3	3.6	10.4	1886	1886	0	0	0	0	0.978056426	0.204388715	0.7	0	0	0	0	13.8	0	8.1	17.41	22.6	640	TRUE	FALSE	FALSE
2018-10-15	20.9	7	7.2	2	3	17.6	880	844	0	36	0	0	0.968652038	0.206269592	0.7	0	0	0	0	14.2	0	9	15.17	21.9	1886	TRUE	FALSE	FALSE
2018-10-22	19.8	7.3	8.2	2.1	2.4	25.2	734	660	0	0	74	0	0.952978056	0.209404389	0.7	0	0	0	0	13.4	0	5.8	13.11	20.9	880	TRUE	FALSE	FALSE
2018-10-29	18.4	7.2	8.3	2.7	2.3	14.6	828	440	0	204	184	0	0.943573668	0.211285266	0.7	0	0	0	0	9.1	0.2	3.2	7.29	19.8	734	TRUE	FALSE	FALSE
2018-11-05	17.5	7.2	8.3	3.6	2.1	8.7	444	0	38	0	406	0	0.934169279	0.213166144	0.7	0	0	0	0	10.5	0	9.3	13.12	18.4	828	TRUE	FALSE	FALSE
2018-11-12	16.8	7.4	8.4	3.5	1.9	10.2	684	440	0	0	244	0	0.927899687	0.214420063	0.7	0	0	0	0	8.8	0	9.3	13.92	17.5	444	TRUE	FALSE	FALSE
2018-11-19	15.8	7.4	8.8	3.5	1.9	17.4	74	0	0	0	74	0	0.918495298	0.21630094	0.7	0	0	0	0	8.6	0	8.4	12.78	16.8	684	TRUE	FALSE	FALSE
2018-11-26	14.6	7.3	9.1	3.2	2	17.5	86	0	0	0	86	0	0.905956113	0.218808777	0.7	0	0	0	0	6.1	0	5.7	10.48	15.8	74	TRUE	FALSE	FALSE
2018-12-03	13.8	7.4	9.6	3.4	2	17.9	74	0	74	0	0	0	0.902821317	0.219435737	0.7	0	0	0	0	12.6	10.6	0	1.92	14.6	86	TRUE	FALSE	FALSE
2018-12-10	11.9	7.1	9.5	3.3	1.8	11.8	32	0	0	0	32	0	0.887147335	0.222570533	0.7	0	0	0	0	-2.8	0	8.7	11.7	13.8	74	TRUE	FALSE	FALSE
2018-12-17	10.2	7.1	9.2	3.7	1.5	5.8	14	0	0	0	14	0	0.877742947	0.224451411	0.7	0	0	0	0	3.6	0.1	7.2	10.18	11.9	32	TRUE	FALSE	FALSE
2018-12-24	9.6	7.1	9.5	4.5	1.3	4.5	0	0	0	0	0	0	0.871473354	0.225705329	0.7	0	0	0	0	-0.9	0	8.6	11.51	10.2	14	TRUE	FALSE	FALSE
2019-01-02	7.5	7.5	10.3	4.8	1.7	4.7	0	0	0	0	0	0	0.858934169	0.228213166	0.7	0	0	0	0	-3.3	0	8.7	11.86	9.6	0	TRUE	FALSE	FALSE
2019-01-07	7	7.5	11.3	3.3	2	5.1	0	0	0	0	0	0	0.849529781	0.230094044	0.7	0	0	0	0	-1.2	0	7.9	10.43	7.5	0	TRUE	FALSE	FALSE
2019-01-14	6.7	7.5	11.5	4.1	1.7	3.2	0	0	0	0	0	0	0.846394984	0.230721003	0.7	0	0	0	0	1.7	0	4.5	8.33	7	0	TRUE	FALSE	FALSE
2019-01-21	6	7.5	11.1	4.5	1.3	5.2	0	0	0	0	0	0	0.830721003	0.233855799	0.7	0	0	0	0	0.2	0	7.4	10.71	6.7	0	TRUE	FALSE	FALSE
2019-01-28	5.6	7.4	10.8	4.7	1.8	3.8	0	0	0	0	0	0	0.821316614	0.235736677	0.7	0	0	0	0	2.3	0.8	8.4	12.31	6	0	TRUE	FALSE	FALSE
2019-02-07	5.5	7.4	11.1	4.1	1.7	4.3	0	0	0	0	0	0	0.811912226	0.237617555	0.7	0	0	0	0	1.8	0	7	12.59	5.6	0	TRUE	FALSE	FALSE
2019-02-11	5	7.6	12	3.9	2	5.2	0	0	0	0	0	0	0.808777429	0.238244514	0.7	0	0	0	0	-1.7	0	9.7	16.2	5.5	0	TRUE	FALSE	FALSE
2019-02-18	5	7.6	10.4	4.5	1.8	5.3	0	0	0	0	0	0	0.799373041	0.240125392	0.7	0	0	0	0	1.9	0.1	4.3	10.72	5	0	TRUE	FALSE	FALSE
2019-02-25	5.2	7.6	12.7	4.7	3.6	5.7	44	0	0	0	44	0	0.78369906	0.243260188	0.7	0	0	0	0	5.7	0	9.7	16.76	5	0	TRUE	FALSE	FALSE
2019-03-04	5.6	7.7	12.4	3.2	2	4.6	0	0	0	0	0	0	0.780564263	0.243887147	0.7	0	0	0	0	10	0	7.3	15.02	5.2	44	TRUE	FALSE	FALSE
2019-03-11	5.6	7.7	11.7	3.1	1.9	4.6	0	0	0	0	0	0	0.764890282	0.247021944	0.7	0	0	0	0	5.7	0.8	2.5	9.52	5.6	0	TRUE	FALSE	FALSE
2019-03-18	5.8	7.7	12.1	3.1	1.9	5.4	0	0	0	0	0	0	0.75862069	0.248275862	0.7	0	0	0	0	7.1	0	5.9	15.73	5.6	0	TRUE	FALSE	FALSE
2019-03-25	6.5	7.9	12.8	3.1	1.9	4	0	0	0	0	0	0	0.746081505	0.250783699	0.7	0	0	0	0	7.2	0	8.4	19.45	5.8	0	TRUE	FALSE	FALSE
2019-04-01	6.6	7.8	11.9	3	2.3	3.7	0	0	0	0	0	0	0.742946708	0.251410658	0.7	0	0	0	0	6.1	0	8.6	18.98	6.5	0	TRUE	FALSE	FALSE
2019-04-08	7.8	7.8	12.3	3.5	1.5	3.6	0	0	0	0	0	0	0.730407524	0.253918495	0.7	0	0	0	0	12.6	0	11.1	24.93	6.6	0	TRUE	FALSE	FALSE
2019-04-15	8	7.8	11.6	3.5	1.8	3.5	0	0	0	0	0	0	0.721003135	0.255799373	0.7	0	0	0	0	11.6	0	12.3	27	7.8	0	TRUE	FALSE	FALSE
2019-04-22	10.2	8.3	12.7	3.5	2	5.4	0	0	0	0	0	0	0.70846395	0.25830721	0.7	0	0	0	0	20.5	0	11.5	27.2	8	0	TRUE	FALSE	FALSE
2019-04-29	9.9	8.2	12.1	3.3	2.3	6.4	0	0	0	0	0	0	0.702194357	0.259561129	0.7	0	0	0	0	11	16.6	1.1	7.1	10.2	0	TRUE	FALSE	FALSE
2019-05-07	10.9	8.3	11.9	1.9	2.1	7.6	0	0	0	0	0	0	0.689655172	0.262068966	0.7	0	0	0	0	14.9	0	13.1	30.53	9.9	0	TRUE	FALSE	FALSE
2019-05-13	12.7	8.7	13.3	2.8	2.9	6.5	38	0	0	0	38	0	0.680250784	0.263949843	0.7	0	0	0	0	20.1	0	8	21.85	10.9	0	TRUE	FALSE	FALSE
2019-05-20	12.5	8.6	12.4	2.8	2.5	7.2	0	0	0	0	0	0	0.670846395	0.265830721	0.7	0	0	0	0	17.1	6	8	24.19	12.7	38	TRUE	FALSE	FALSE
2019-05-27	14.8	8.5	12.9	2.7	3	6.8	0	0	0	0	0	0	0.667711599	0.26645768	0.7	0	0	0	0	17.9	14.4	0	4.12	12.5	0	TRUE	FALSE	FALSE
2019-06-03	15.4	8.5	12.3	2.3	2.3	6.3	616	592	0	0	24	0	0.655172414	0.268965517	0.7	0	0	0	0	23.4	0	12.5	29.65	14.8	0	TRUE	FALSE	FALSE
2019-06-10	16.6	8.5	13	3.9	2.2	3.6	0	0	0	0	0	0	0.648902821	0.270219436	0.7	0	0	0	0	18.9	11.1	2.2	18.56	15.4	616	TRUE	FALSE	FALSE
2019-06-17	17.7	8.6	13	4.2	1.9	6.4	0	0	0	0	0	0	0.63322884	0.273354232	0.7	0	0	0	0	22.2	0	11.6	30.07	16.6	0	TRUE	FALSE	FALSE
2019-06-24	19	8.6	11.9	5.5	1.4	3.9	0	0	0	0	0	0	0.630094044	0.273981191	0.7	0	0	0	0	24.9	0	11.9	27.58	17.7	0	TRUE	FALSE	FALSE
2019-07-01	18.5	8.3	10.1	5	1.8	6.2	0	0	0	0	0	0	0.620689655	0.275862069	0.7	0	0	0	0	23.7	0	3.6	15	19	0	TRUE	FALSE	FALSE
2019-07-08	20.5	8.6	11.1	4.7	2.4	9.6	98	0	0	0	98	0	0.60815047	0.278369906	0.7	0	0	0	0	24.5	0.6	8.6	23.87	18.5	0	TRUE	FALSE	FALSE
2019-07-15	22.9	8.9	9.4	6.2	2.5	8	0	0	0	0	0	0	0.601880878	0.279623824	0.7	0	0	0	0	23.8	12.8	2.3	12.99	20.5	98	TRUE	FALSE	FALSE
2019-07-22	22.6	8.6	8.5	3.8	2.2	4.2	82	0	0	0	82	0	0.589341693	0.282131661	0.7	0	0	0	0	27.9	0	8.2	21.55	22.9	0	TRUE	FALSE	FALSE
2019-07-29	25.2	8.4	8.2	1.5	2.9	3.8	124	0	0	0	124	0	0.576802508	0.284639498	0.7	0	0	0	0	28.5	0	12.6	26.98	22.6	82	TRUE	FALSE	FALSE
2019-08-05	26.6	8.3	7	4.9	2	4.9	1566	0	0	0	1566	0	0.573667712	0.285266458	0.7	0	0	0	0	30.7	0	10.3	24.33	25.2	124	TRUE	FALSE	FALSE
2019-08-12	27.5	8.6	7	4.1	2.6	4.8	734	0	112	0	622	0	0.561128527	0.287774295	0.7	0	0	0	0	29	1.3	1.7	11.4	26.6	1566	TRUE	FALSE	FALSE
2019-08-19	26.7	8	5.3	4.1	3.2	6.2	3610	340	0	0	3270	0	0.554858934	0.289028213	0.7	0	0	0	0	26.5	0	9.9	24.06	27.5	734	TRUE	FALSE	FALSE
2019-08-26	27.7	8.6	5.9	4.1	2.6	5.7	2154	0	74	0	2080	0	0.542319749	0.29153605	0.7	0	0	0	0	25.9	0	10.2	22.82	26.7	3610	TRUE	FALSE	FALSE
2019-09-02	26.7	9.7	5.7	2.6	2.7	5.6	578	220	0	88	270	0	0.536050157	0.292789969	0.7	0	0	0	0	22.6	10.2	0.2	10.34	27.7	2154	TRUE	FALSE	FALSE
2019-09-09	25.9	9	5.3	2.2	5.3	5.1	510	440	0	0	70	0	0.520376176	0.295924765	0.7	0	0	0	0	24	12.1	0	6.83	26.7	578	TRUE	FALSE	FALSE
2019-09-16	26.3	8.3	5.8	2.6	2.5	5.2	980	760	0	84	136	0	0.517241379	0.296551724	0.7	0	0	0	0	24.5	0	9.6	20.63	25.9	510	TRUE	FALSE	FALSE
2019-09-23	24.4	7.5	6.4	3.5	2.7	5.5	530	140	0	84	306	0	0.504702194	0.299059561	0.7	0	0	0	0	17.8	0.1	4.2	14.12	26.3	980	TRUE	FALSE	FALSE
2019-09-30	23.3	7.7	5	2.9	2.5	5.5	486	0	146	92	248	0	0.495297806	0.300940439	0.7	0	0	0	0	22.1	0	10.1	19.86	24.4	530	TRUE	FALSE	FALSE
2019-10-07	23.2	7.3	4.6	3.2	3	4.4	760	240	96	188	236	0	0.485893417	0.302821317	0.7	0	0	0	0	15.7	11.8	0	3.77	23.3	486	TRUE	FALSE	FALSE
2019-10-14	21.8	7.5	6.1	2.3	3.8	11.1	954	0	0	92	862	0	0.473354232	0.305329154	0.7	0	0	0	0	14.6	0	7.9	13.38	23.2	760	TRUE	FALSE	FALSE
2019-10-21	21	7.6	6.4	3.3	2.1	13.7	338	160	0	104	74	0	0.467084639	0.306583072	0.7	0	0	0	0	15.5	0	7.7	16.28	21.8	954	TRUE	FALSE	FALSE
2019-10-28	20	7.9	9	3.4	2.8	26.5	368	0	182	0	186	0	0.460815047	0.307836991	0.7	0	0	0	0	11.9	0	8.8	15.67	21	338	TRUE	FALSE	FALSE
2019-11-04	19.4	7.7	9.5	2.4	2.9	38	342	0	26	0	316	0	0.448275862	0.310344828	0.7	0	0	0	0	13.6	0	9.2	13.59	20	368	TRUE	FALSE	FALSE
2019-11-11	18	8.2	10	2.5	4.2	45.9	398	0	128	0	270	0	0.435736677	0.312852665	0.7	0	0	0	0	11.7	1.3	2.3	6.03	19.4	342	TRUE	FALSE	FALSE
2019-11-18	16.8	7.8	8.9	2.8	2.6	13.4	134	0	0	0	134	0	0.426332288	0.314733542	0.7	0	0	0	0	7.7	15.3	2.6	6.74	18	398	TRUE	FALSE	FALSE
2019-11-25	15.7	7.7	8.7	4.2	2	7.6	406	120	36	0	250	0	0.420062696	0.315987461	0.7	0	0	0	0	3.6	0	0	5.64	16.8	134	TRUE	FALSE	FALSE
2019-12-02	14.3	7.6	8.6	4.8	2	5.8	696	0	58	0	638	0	0.407523511	0.318495298	0.7	0	0	0	0	2.7	0	7.3	11.01	15.7	406	TRUE	FALSE	FALSE
2019-12-09	12.6	7.6	8.6	4.7	2.9	6.1	656	0	0	0	656	0	0.401253918	0.319749216	0.7	0	0	0	0	3.3	0	7.4	9.6	14.3	696	TRUE	FALSE	FALSE
2019-12-16	11.8	7.5	8.7	3.6	2.4	5	524	0	0	0	524	0	0.39184953	0.321630094	0.7	0	0	0	0	7.9	0	8.1	9.77	12.6	656	TRUE	FALSE	FALSE
2019-12-23	10.8	7.6	8.9	3.1	2.3	4.9	832	0	0	0	832	0	0.379310345	0.324137931	0.7	0	0	0	0	3.8	0.1	2.9	6.74	11.8	524	TRUE	FALSE	FALSE
2019-12-30	9.9	7.6	9.2	3.2	2.8	7	782	0	0	0	782	0	0.376175549	0.32476489	0.7	0	0	0	0	4.2	1.5	0.7	3.84	10.8	832	TRUE	FALSE	FALSE
2020-01-06	8.9	7.6	9	3.5	2.1	5.4	406	0	0	0	406	0	0.360501567	0.327899687	0.7	0	0	0	0	2.9	10.3	0	1.9	9.9	782	TRUE	FALSE	FALSE
2020-01-13	8.4	7.5	9.5	3.5	2.4	5.1	770	0	0	0	770	0	0.351097179	0.329780564	0.7	0	0	0	0	0.2	0	4.2	6.83	8.9	406	TRUE	FALSE	FALSE
2020-01-20	7.7	7.2	9	3.1	2.2	3.7	508	0	0	0	508	0	0.344827586	0.331034483	0.7	0	0	0	0	3.4	0	6.9	11.72	8.4	770	TRUE	FALSE	FALSE
2020-01-28	7.7	7.4	9.4	4.2	2	2.6	334	0	0	0	334	0	0.338557994	0.332288401	0.7	0	0	0	0	6.3	0	2	8.18	7.7	508	TRUE	FALSE	FALSE
2020-02-03	7.4	7.2	9.6	3.2	2.4	4	332	0	0	0	332	0	0.329153605	0.334169279	0.7	0	0	0	0	1.5	0	8.4	13.78	7.7	334	TRUE	FALSE	FALSE
2020-02-10	6.8	7.3	10.5	4.1	1.9	4.1	48	0	32	0	16	0	0.319749216	0.336050157	0.7	0	0	0	0	5.1	0	9.4	15.16	7.4	332	TRUE	FALSE	FALSE
2020-02-17	6.9	7.5	10.8	3.9	3.6	4.6	68	0	0	0	68	0	0.304075235	0.339184953	0.7	0	0	0	0	-3.2	0.7	4.7	9.97	6.8	48	TRUE	FALSE	FALSE
2020-02-24	7.1	7.6	11.2	3.8	2.5	4	0	0	0	0	0	0	0.297805643	0.340438871	0.7	0	0	0	0	7.4	0.4	9.9	18.12	6.9	68	TRUE	FALSE	FALSE
2020-03-02	7.6	7.5	11.4	4.3	2.1	3.8	0	0	0	0	0	0	0.285266458	0.342946708	0.7	0	0	0	0	5.3	0	10.2	20.18	7.1	0	TRUE	FALSE	FALSE
2020-03-09	7.5	7.4	10.6	4.3	1.7	3.1	0	0	0	0	0	0	0.282131661	0.343573668	0.7	0	0	0	0	10	1.6	4.8	11.24	7.6	0	TRUE	FALSE	FALSE
2020-03-16	7.4	7.5	10.9	4.1	2.4	2.9	0	0	0	0	0	0	0.272727273	0.345454545	0.7	0	0	0	0	4.4	0	11.3	23.58	7.5	0	TRUE	FALSE	FALSE
2020-03-23	8.1	7.6	11.3	3.2	2.4	3.1	0	0	0	0	0	0	0.257053292	0.348589342	0.7	0	0	0	0	10.2	0	11.6	23.65	7.4	0	TRUE	FALSE	FALSE
2020-03-30	9.4	7.7	10.8	3.7	2.5	3.5	0	0	0	0	0	0	0.250783699	0.34984326	0.7	0	0	0	0	12.2	0	11.5	25.67	8.1	0	TRUE	FALSE	FALSE
2020-04-06	9.3	7.8	10.7	3	1.7	3.5	0	0	0	0	0	0	0.244514107	0.351097179	0.7	0	0	0	0	9.7	0	10.7	25.16	9.4	0	TRUE	FALSE	FALSE
2020-04-13	9.5	7.8	10.8	2.4	2.9	3.7	0	0	0	0	0	0	0.235109718	0.352978056	0.7	0	0	0	0	10.7	0	10.2	26.75	9.3	0	TRUE	FALSE	FALSE
2020-04-20	10.6	7.9	10.6	3.3	2.7	3.5	0	0	0	0	0	0	0.225705329	0.354858934	0.7	0	0	0	0	11	0	3.1	13.08	9.5	0	TRUE	FALSE	FALSE
2020-04-27	10.8	7.8	10.8	2.2	3.4	2.9	0	0	0	0	0	0	0.213166144	0.357366771	0.7	0	0	0	0	12.1	0	9.3	20.92	10.6	0	TRUE	FALSE	FALSE
2020-05-04	14	7.9	10.7	3.1	3.5	2.7	0	0	0	0	0	0	0.200626959	0.359874608	0.7	0	0	0	0	20.6	0	8.6	21.53	10.8	0	TRUE	FALSE	FALSE
2020-05-11	14.5	7.9	10.2	3.5	4.4	3.8	0	0	0	0	0	0	0.191222571	0.361755486	0.7	0	0	0	0	18.5	0	10.6	27.85	14	0	TRUE	FALSE	FALSE
